year,month,sbc_d11,sbc_rdp_d11,sbc_zlfn_d11,sbc_rdp_1_d11,sbc_rdp_2_d11,sbc_rdp_3_d11,sbc_rdp_4_d11,sbc_rdp_5_d11,sbc_rdp_6_d11,sbc_rdp_7_d11,sbc_rdp_8_d11,sbc_rdp_9_d11,sbc_rdp_10_d11,sbc_zlfn_1_d11,sbc_zlfn_2_d11,sbc_zlfn_3_d11,sbc_zlfn_4_d11,sbc_zlfn_5_d11,sbc_zlfn_6_d11,sbc_zlfn_7_d11,sbc_zlfn_8_d11,sbc_zlfn_9_d11,sbc_zlfn_10_d11,gini_d11,asegurado_d11,asegurado_rdp_d11,asegurado_zlfn_d11,esencial1_d11,esencial2_d11,esencial3_d11,esencial_rdp_1_d11,esencial_rdp_2_d11,esencial_rdp_3_d11,esencial_zlfn_1_d11,esencial_zlfn_2_d11,esencial_zlfn_3_d11,agro_d11,industria_d11,servicio_d11,patron1_d11,patron2_d11,patron3_d11,patron4_d11,patron5_d11,patron6_d11,patron7_d11,patron8_d11,gpoedad1_d11,gpoedad2_d11,gpoedad3_d11,gpoedad4_d11,gpoedad5_d11,mas_suspension_d11,menos_suspension_d11,mas_externa_d11,menos_externa_d11,mas_proximidad_d11,menos_proximidad_d11,mas_covid_d11,menos_covid_d11,hombre_d11,mujer_d11,teu_d11,tec_d11,tpu_d11,tpc_d11,asegent1_d11,asegent2_d11,asegent3_d11,asegent4_d11,asegent5_d11,asegent6_d11,asegent7_d11,asegent8_d11,asegent9_d11,asegent10_d11,asegent11_d11,asegent12_d11,asegent13_d11,asegent14_d11,asegent15_d11,asegent16_d11,asegent17_d11,asegent18_d11,asegent19_d11,asegent20_d11,asegent21_d11,asegent22_d11,asegent23_d11,asegent24_d11,asegent25_d11,asegent26_d11,asegent27_d11,asegent28_d11,asegent29_d11,asegent30_d11,asegent31_d11,asegent32_d11,asector1_d11,asector2_d11,asector3_d11,asector4_d11,asector5_d11,asector6_d11,asector7_d11,asector8_d11,asector9_d11,sbc_sec1_d11,sbc_sec2_d11,sbc_sec3_d11,sbc_sec4_d11,sbc_sec5_d11,sbc_sec6_d11,sbc_sec7_d11,sbc_sec8_d11,sbc_sec9_d11,inpc,sbc_rdp_d11_real,sbc_zlfn_d11_real
2012,8,272.65,274.65,254.58,71.45,85.45,94.56,115.22,150.94,181.50,235.42,318.60,471.66,1022.03,79.05,92.83,103.71,130.50,151.48,161.78,211.30,270.58,411.92,933.40,0,15793989.00,14230381.00,1563672.75,6255763.50,7531893.50,2004267.63,5599255.50,6833013.00,1799078.75,658729.94,699662.50,205344.05,409618.38,5716740.50,9664585.00,220432.83,983230.63,3556275.00,3866514.75,1872345.88,1673619.63,3618510.25,,2579171.00,5263037.50,4325876.00,2518367.00,1121362.75,6644411.50,9149125.00,1381439.38,14412291.00,987072.25,14806522.00,7798994.50,7994808.00,10108790.00,5684892.50,2099796.25,137174.08,13451372.00,103038.70,223713.42,651172.69,123315.77,144579.97,622954.81,109773.23,208095.92,681134.56,2745400.75,207607.17,695281.88,139746.70,186342.30,1317174.00,1316475.75,340391.47,185004.28,110376.42,1273395.88,175711.44,473554.63,397076.16,276766.78,322210.69,417882.97,510512.13,177502.28,559396.31,74966.16,694682.56,292299.91,143342.31,409618.38,129772.42,4145095.25,1293861.13,149662.31,3263105.50,840799.13,3675252.00,1889668.00,146.55,422.90,274.00,193.26,636.51,231.32,329.11,265.82,373.10,79.0905403,437.5435519,405.5661664
2012,9,272.98,274.96,254.95,71.66,85.70,94.80,115.61,151.41,182.03,236.11,319.65,470.80,1021.38,79.35,92.83,103.66,129.55,151.61,162.11,211.18,271.32,412.71,935.13,0,15869653.00,14298195.00,1572099.50,6293861.00,7552062.00,2026849.88,5627227.50,6852834.50,1820072.63,666292.56,699299.00,206535.72,406900.91,5747405.50,9716104.00,220379.75,986470.19,3574076.75,3873956.50,1886942.25,1689560.38,3638596.75,,2618744.00,5283454.50,4341224.00,2525689.75,1119568.88,6677562.00,9189203.00,1387126.00,14480750.00,993292.81,14873806.00,7836134.50,8033075.00,10157852.00,5712180.50,2116821.75,132950.13,13516051.00,104719.40,225562.33,654198.94,124328.59,146669.69,626134.00,110178.92,208571.67,683551.19,2759209.25,209159.50,698542.25,140687.80,186453.52,1321085.25,1322292.25,340784.66,185543.00,110475.93,1276793.00,179443.30,478171.59,399818.41,278231.94,323258.41,416875.88,512251.31,178200.00,561917.94,75621.66,699252.75,292829.25,144001.55,406900.91,130500.43,4162850.00,1310590.50,149141.14,3278390.25,845244.31,3700459.00,1891493.88,147.69,428.73,273.93,193.09,648.37,232.19,328.99,266.07,371.09,79.43911894,436.1037737,404.3706269
2012,10,274.38,276.40,256.54,71.88,85.94,95.06,115.71,151.94,182.37,236.92,321.48,475.31,1028.77,79.63,93.10,103.96,130.26,152.05,162.80,212.41,273.40,415.38,941.72,0,15900034.00,14328094.00,1566997.00,6308256.50,7574753.00,2016692.38,5640956.50,6876836.00,1810319.25,666953.00,696030.25,206557.13,412218.41,5743649.00,9745599.00,220522.09,987460.69,3580950.00,3886712.50,1896355.88,1670006.75,3654935.00,,2646669.00,5283614.00,4346311.50,2529260.25,1115907.00,6690026.50,9209491.00,1385085.88,14512688.00,997276.94,14903497.00,7849028.50,8048637.50,10166243.00,5731370.00,2114100.00,137310.83,13544212.00,106144.89,226767.72,652503.69,124250.87,147759.50,625269.06,109780.38,207779.95,684220.50,2765769.50,210175.67,700480.38,141183.30,186513.38,1321176.38,1328609.00,342240.53,185179.02,110425.88,1274152.88,179996.19,479391.56,402635.59,279763.22,324820.41,422527.97,510784.41,178986.66,563649.75,76116.82,700015.69,293334.78,144373.83,412218.41,131172.28,4160579.75,1299628.13,149155.86,3291271.50,845880.00,3712312.00,1893826.13,147.33,431.98,275.42,194.21,651.34,232.66,328.89,267.08,378.02,79.84103612,436.1879862,404.849097
2012,11,275.21,277.26,255.90,72.04,86.19,95.31,115.75,152.33,182.95,237.85,322.28,476.27,1031.87,79.93,93.53,103.82,128.70,152.18,162.04,212.43,271.79,414.21,940.63,0,15951843.00,14364125.00,1587760.75,6329004.00,7610105.00,2012492.75,5658329.00,6902117.50,1801974.38,671026.81,707684.00,208167.61,422020.09,5750914.50,9778698.00,220593.31,988966.19,3588675.25,3892344.75,1892741.50,1693472.25,3673132.25,,2685674.50,5313102.50,4336512.50,2529883.00,1109083.13,6715528.00,9236476.00,1398599.63,14555269.00,1004145.75,14949970.00,7885776.50,8066929.50,10196935.00,5756685.00,2114499.00,148197.47,13584564.00,107109.15,228534.70,663714.38,124788.90,148173.80,628437.44,111286.64,206952.61,690265.63,2767445.00,210641.73,703005.38,141895.94,187423.70,1323680.75,1324935.38,343908.31,186288.77,111190.68,1275724.63,179276.19,481098.19,405512.84,280683.28,327325.72,416242.19,515909.38,180554.00,564028.00,76408.09,702941.19,293933.66,144700.31,422020.09,132804.63,4180434.25,1287289.50,149420.16,3296997.75,848901.69,3733707.25,1899152.50,147.07,428.27,276.41,195.39,655.01,233.39,330.38,267.89,376.21,80.3834365,434.5904243,401.1051038
2012,12,275.88,278.00,256.51,72.23,86.45,95.56,115.61,152.75,182.99,238.35,323.24,477.18,1034.75,80.15,93.81,103.91,129.33,152.67,162.20,213.28,272.61,415.09,942.63,0,16020367.00,14429654.00,1594960.88,6356799.50,7638343.50,2024577.75,5682918.50,6927717.50,1813881.75,674002.75,710109.56,211290.78,418847.28,5781058.00,9817937.00,220865.03,988927.75,3598974.25,3905195.75,1909747.13,1700517.25,3699134.25,,2722537.75,5333528.50,4348342.50,2538187.75,1107970.38,6751072.00,9267022.00,1406937.63,14615453.00,1009332.25,15010089.00,7926237.00,8094267.00,10239475.00,5786614.50,2125814.25,142700.86,13640983.00,108326.82,230928.34,665908.81,125223.12,149647.08,632021.50,110971.94,206037.72,693243.56,2787246.25,211418.56,705455.38,143070.38,186103.48,1334816.75,1329868.13,344220.03,186561.42,110144.74,1282312.50,178984.78,483684.56,409581.88,283302.59,327844.34,416455.13,517780.50,182217.84,566179.25,77018.38,703314.94,294834.53,144676.11,418847.28,134280.63,4202955.50,1296614.63,149698.98,3310802.50,849417.69,3749894.75,1906513.13,147.43,428.60,277.30,195.63,657.72,234.06,331.75,268.65,376.34,80.56824328,434.7450742,401.1451131
2013,1,277.06,279.14,258.35,72.33,86.51,95.72,116.47,153.22,184.59,239.87,324.36,480.22,1040.18,80.37,94.29,104.84,130.41,153.51,165.04,214.71,275.72,418.37,946.77,0,16053171.00,14461487.00,1592261.00,6388576.00,7639447.50,2023579.50,5710504.00,6936606.50,1814091.38,679007.69,703183.31,209521.28,404709.72,5790472.50,9856051.00,220743.92,988976.88,3610298.00,3910180.00,1910726.25,1699782.00,3714461.75,,2460784.75,5353511.00,4376197.50,2622481.25,1207935.25,6775549.50,9278987.00,1411737.63,14641820.00,1013388.50,15038171.00,7956744.00,8093982.00,10245549.00,5803004.00,2125950.00,128973.38,13684573.00,108546.88,231789.69,658853.75,124906.70,149584.48,633642.69,111486.15,205105.89,695891.81,2799262.25,211305.61,711325.81,141586.80,188603.11,1340470.88,1330568.25,349219.19,186043.53,109432.41,1286769.75,179061.88,483676.28,409998.50,283895.75,328767.41,414533.06,518457.38,181054.06,567095.38,77667.16,701800.75,296537.28,144802.14,404709.72,133593.39,4218263.00,1288268.50,149130.14,3324250.25,853368.94,3768333.25,1910943.63,149.21,439.85,278.89,195.63,659.53,235.80,332.37,269.65,378.64,80.89278202,434.7857795,402.4000602
2013,2,278.01,280.12,258.59,72.57,86.69,95.98,116.73,153.65,185.45,240.79,326.15,481.96,1042.79,80.55,94.79,106.06,130.09,153.73,166.69,214.99,275.57,418.21,948.29,0,16108223.00,14506130.00,1603258.50,6399088.50,7681644.00,2028242.50,5717127.00,6975819.00,1816058.25,682301.50,707849.50,212684.20,417595.13,5801787.50,9888821.00,213479.13,958364.88,3548583.00,3867957.25,1938838.38,1741695.38,3843293.25,,2486353.25,5369801.50,4388935.50,2628900.75,1205462.50,6793256.00,9316485.00,1419985.25,14688704.00,1018792.50,15092418.00,7979477.50,8130486.00,10242608.00,5871462.50,2135267.75,140268.88,13725331.00,109248.61,232675.42,667497.88,126685.20,149320.64,635639.19,112359.33,204601.59,701101.13,2812636.25,210257.67,714947.38,142581.89,189051.25,1344899.00,1329764.13,347017.72,186122.16,109456.91,1289096.88,179895.14,485844.75,412806.56,286022.22,330783.94,417293.19,520400.34,182011.70,568369.69,78133.59,703037.06,297136.22,144816.91,417595.13,134009.38,4231849.00,1288772.63,148682.33,3337093.25,856545.44,3780927.50,1913232.13,149.36,444.81,279.77,196.32,663.52,236.59,333.07,270.23,380.19,81.29094297,434.1697396,400.8070008
2013,3,278.82,281.07,257.82,72.89,87.09,96.22,116.68,153.97,185.21,241.10,326.65,483.70,1047.66,80.82,94.82,105.06,129.82,153.85,164.61,214.28,273.73,416.00,948.64,0,16139789.00,14530117.00,1610076.00,6402039.00,7722417.00,2016062.13,5715501.50,7005800.00,1802818.75,684262.06,712370.50,213138.39,420860.97,5804432.00,9915612.00,220775.59,992427.31,3620849.00,3921840.75,1927526.00,1724636.88,3729466.50,,2509350.75,5377491.00,4396768.50,2632756.25,1201663.38,6803965.50,9338689.00,1428549.00,14711223.00,1026973.44,15113404.00,7995475.00,8145821.00,10254531.00,5887326.00,2131826.25,143215.48,13753923.00,109756.65,233530.42,674195.69,127043.24,150257.41,636022.00,112079.10,204306.36,702366.06,2821920.75,208750.69,715855.13,145542.13,187848.98,1347825.50,1325367.13,341036.84,187671.58,109928.53,1288684.13,179999.63,487818.09,414044.44,287323.38,330950.88,421674.59,521278.28,182915.05,566555.69,77869.88,702173.19,297468.69,145539.36,420860.97,135194.86,4244203.50,1270761.88,149939.70,3343680.25,860277.94,3795950.50,1914666.25,149.03,446.34,280.58,196.36,665.06,235.84,333.97,271.52,381.64,81.88743314,432.472868,396.696511
2013,4,279.42,281.61,259.75,72.98,87.31,96.52,116.71,154.34,185.31,241.37,327.12,484.46,1050.67,81.01,94.93,105.51,131.40,154.61,165.24,216.44,276.16,419.42,953.53,0,16181416.00,14582346.00,1600042.88,6417736.00,7721794.50,2041054.75,5735256.50,7021158.00,1825833.25,683081.13,701340.56,215837.69,422295.13,5832934.50,9928248.00,220936.28,993672.31,3627530.75,3928528.50,1934233.00,1715239.25,3758167.50,,2532609.50,5386223.00,4408418.00,2640389.75,1199768.13,6825445.50,9356374.00,1436444.50,14746430.00,1024916.06,15159923.00,8019192.50,8161334.00,10280588.00,5900741.00,2135529.00,143525.31,13794030.00,110251.39,234812.16,665135.13,127707.32,150879.53,637614.94,111938.73,203876.45,704787.81,2835321.50,209195.92,720326.13,144232.41,189342.17,1352894.38,1328683.50,337890.50,187773.23,109317.52,1289375.50,181250.64,490090.16,416507.47,286914.81,335391.31,423755.81,525220.13,184428.14,565451.25,78405.10,706010.31,299241.06,145818.11,422295.13,136026.75,4262907.00,1286337.00,148522.72,3347411.75,861097.31,3800065.25,1918832.00,148.64,447.34,281.38,195.97,672.19,236.56,334.75,272.41,382.88,81.94152293,433.0182026,399.3965232
2013,5,279.94,282.12,260.27,73.06,87.42,96.79,117.00,154.66,185.42,241.52,327.89,485.92,1051.65,81.11,95.09,105.73,131.88,155.04,165.21,216.40,276.74,420.72,956.41,0,16223765.00,14621984.00,1601741.13,6438652.50,7742852.50,2041069.00,5755730.00,7042594.00,1823487.38,683193.69,701025.31,217498.50,431603.81,5843082.00,9949484.00,220647.16,994259.75,3634537.75,3929356.50,1948453.00,1711357.63,3789206.50,,2556944.25,5396285.50,4416440.50,2645958.75,1198772.88,6854422.00,9367205.00,1449818.00,14773158.00,1029918.00,15193457.00,8050933.00,8169563.00,10302710.00,5918612.00,2135420.50,150566.73,13826747.00,111595.02,235908.50,666469.00,127986.34,152115.73,636850.19,113052.09,203478.69,706360.25,2851551.50,208837.78,722857.56,144899.89,189226.11,1358665.63,1331151.13,337822.00,187149.45,109080.59,1289349.75,182411.91,488906.78,418667.88,288563.63,337127.31,426019.56,526808.88,185209.95,566399.38,78462.20,709826.31,300450.22,145828.45,431603.81,136780.00,4277331.00,1278450.25,148660.44,3349123.00,861420.81,3819753.25,1920119.38,147.05,441.67,282.38,196.03,673.46,237.22,332.96,272.65,384.31,81.66882024,435.2543286,401.5335651
2013,6,280.87,283.10,261.10,73.39,87.74,97.16,117.41,155.17,186.12,242.50,329.23,487.15,1055.20,81.27,95.47,106.09,132.28,155.59,165.64,216.98,277.41,421.32,959.42,0,16262956.00,14656485.00,1604623.25,6454017.50,7758416.00,2050965.63,5770713.00,7057661.00,1832703.13,682728.13,702642.94,217956.06,428191.47,5861712.50,9971628.00,220393.92,993086.25,3642561.25,3941611.25,1936294.63,1736257.88,3792597.75,,2582217.50,5405647.50,4424310.50,2649622.50,1192185.50,6872837.50,9387203.00,1449644.50,14810132.00,1036586.13,15222878.00,8071933.50,8191176.50,10322829.00,5934843.50,2141950.00,147347.47,13860674.00,110802.38,237398.16,665622.25,130348.24,151676.58,636535.75,116655.91,203052.92,708080.19,2857939.25,209237.77,727065.50,145143.06,190139.47,1365989.88,1329451.38,337470.56,187647.00,109555.73,1292760.88,182292.06,489786.56,420094.91,289555.41,337256.81,425332.78,529916.56,186097.88,566603.50,78663.83,705576.25,302206.09,146100.72,428191.47,136794.70,4294208.50,1283356.50,148614.58,3355028.25,864196.75,3827591.25,1924931.50,149.57,445.98,283.30,196.01,675.92,238.13,335.00,273.58,385.52,81.61923793,437.0288654,403.0668101
2013,7,281.02,283.21,261.32,73.65,87.97,97.37,117.73,155.64,186.43,242.93,329.89,485.75,1055.93,81.58,95.65,106.37,132.58,155.86,165.91,217.04,277.42,421.62,959.89,0,16250822.00,14645371.00,1604129.13,6453338.00,7752344.00,2046882.00,5770907.50,7048592.00,1829250.38,681698.19,703947.19,218587.72,419497.63,5856219.00,9977004.00,220280.33,993214.19,3640664.00,3938943.50,1931464.63,1737452.00,3790144.00,,2595840.00,5403822.50,4424354.00,2648938.75,1186026.63,6871916.50,9383440.00,1450242.25,14802087.00,1041882.69,15208119.00,8073618.50,8181936.50,10312643.00,5939355.50,2134122.25,142016.66,13869958.00,109810.73,238096.03,666318.81,130859.42,151503.16,636110.19,113263.66,203735.30,707860.63,2861559.75,207817.23,733470.75,144968.20,190626.27,1365124.75,1326935.63,337365.31,187899.80,109000.10,1294237.63,182019.50,487346.13,419108.00,290039.25,336551.13,423699.91,527765.56,185810.48,566616.06,78047.95,703249.06,302399.09,146253.30,419497.63,136027.25,4292830.50,1278266.00,149061.31,3354178.00,865846.56,3829031.25,1928724.25,151.62,453.78,281.48,195.88,675.51,237.39,338.92,274.74,385.90,81.59219304,437.3395145,403.5342067
2013,8,282.49,284.72,262.62,73.91,88.28,97.69,118.21,156.15,187.36,244.15,331.50,488.76,1061.04,81.85,96.08,106.69,133.27,156.42,166.49,217.97,278.76,423.69,964.03,0,16303092.00,14695210.00,1608157.38,6465169.50,7779136.50,2059058.63,5784384.50,7072955.00,1838800.00,682944.25,704948.06,220670.28,416317.75,5873168.50,10013708.00,219872.17,993430.69,3653822.25,3942769.00,1942943.50,1750542.88,3797602.00,,2631689.75,5415426.50,4432969.00,2652612.50,1181974.00,6892508.00,9411873.00,1456227.00,14847186.00,1043330.06,15260228.00,8096515.50,8207555.50,10342110.00,5958977.50,2141702.50,139391.88,13912489.00,110072.85,238995.56,667838.06,131568.09,152326.06,637065.31,111885.68,204395.38,709313.38,2868721.50,209488.67,735060.81,145774.44,192047.64,1370794.75,1330692.63,338659.34,188312.36,109151.89,1297653.25,182391.00,487445.31,423400.47,290782.97,338810.09,423716.13,526876.56,187534.31,567846.31,78152.01,707978.38,303527.00,146601.63,416317.75,136023.17,4304343.50,1283959.00,148739.84,3371643.50,868240.56,3830792.00,1947363.88,153.31,458.86,282.89,196.49,679.43,238.93,339.43,275.69,387.63,81.82432839,438.4253316,404.3913056
2013,9,283.84,286.05,263.55,74.21,88.56,97.97,118.55,156.88,188.10,245.21,332.90,491.56,1065.86,82.03,96.48,107.04,133.92,157.13,167.74,218.56,279.60,425.04,967.67,0,16328622.00,14717251.00,1612476.38,6469257.50,7793711.50,2066437.38,5786806.50,7085390.50,1844660.63,681552.06,708672.19,222147.50,419532.25,5879453.50,10028467.00,220218.47,994365.75,3658203.75,3956377.50,1941037.00,1751688.38,3807286.50,,2661241.75,5422193.00,4435572.00,2654639.25,1177072.63,6900034.00,9426395.00,1461243.88,14866958.00,1047330.75,15281910.00,8108265.00,8220457.50,10359922.00,5967963.00,2141063.75,143148.56,13935664.00,110110.99,239513.67,671897.13,132236.73,152042.95,636349.06,112650.69,204522.63,710646.69,2875273.25,208420.48,734239.06,145294.61,193625.27,1372465.25,1328863.25,339711.59,188567.67,108984.50,1300567.38,182600.69,487417.31,425484.97,292780.06,340569.13,424390.00,528129.69,189257.95,566925.63,77909.04,707726.44,304908.22,146229.17,419532.25,136448.75,4310876.00,1287914.25,148622.94,3379439.25,870049.00,3832072.25,1947338.88,153.16,451.07,284.70,196.92,684.65,239.79,340.38,276.54,389.71,82.13233968,438.8198142,404.3065438
2013,10,284.70,287.02,264.26,74.38,88.81,98.27,118.84,157.34,188.65,245.95,333.88,493.08,1070.38,82.29,96.71,107.34,133.86,157.47,167.89,218.74,280.29,426.08,970.38,0,16375969.00,14755713.00,1616246.13,6474362.00,7819250.50,2081941.38,5792240.50,7106528.00,1857996.25,682874.63,711877.13,224037.27,420201.78,5911566.00,10046990.00,219762.88,995910.13,3677594.50,3968066.00,1939520.50,1765024.88,3807051.00,,2696329.75,5428331.50,4443969.00,2658407.00,1173383.63,6914623.00,9460615.00,1470822.38,14903093.00,1051247.00,15324497.00,8124980.50,8249798.00,10394185.00,5980423.50,2149037.50,144065.88,13971252.00,110881.26,240026.86,673964.63,132263.41,152121.63,637815.19,112978.91,204972.00,712572.81,2886121.50,208802.64,740362.00,143949.72,194402.56,1376479.13,1328127.63,340320.47,188590.50,110077.58,1306241.25,182265.66,488490.88,424756.03,292799.72,340829.06,425156.78,531106.06,191699.41,570448.63,78023.34,708071.75,305971.75,146814.84,420201.78,138091.73,4327525.50,1295096.88,148503.11,3387040.00,866854.56,3839503.50,1950075.88,153.30,450.76,286.10,197.15,688.31,240.56,340.70,277.59,392.42,82.52298816,438.2225062,403.4807549
